pa, pp, ta, tp
the lawyer embraces the colonel .,the colonel is embraced by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the actor embraced the princess .,the princess was embraced by the actor .,an actress punches a prince .,a prince is punched by an actress .
the woman helped the king .,the king was helped by the woman .,an actress punches a prince .,a prince is punched by an actress .
the woman surprised the princess .,the princess was surprised by the woman .,an actress punches a prince .,a prince is punched by an actress .
the girl helped the king .,the king was helped by the girl .,an actress punches a prince .,a prince is punched by an actress .
the girl understood the princess .,the princess was understood by the girl .,an actress punches a prince .,a prince is punched by an actress .
the girl forgot the princess .,the princess was forgotten by the girl .,an actress punches a prince .,a prince is punched by an actress .
the girl asked the princess .,the princess was asked by the girl .,an actress punches a prince .,a prince is punched by an actress .
the girl protected the princess .,the princess was protected by the girl .,an actress punches a prince .,a prince is punched by an actress .
the actor embraced the king .,the king was embraced by the actor .,an actress punches a prince .,a prince is punched by an actress .
the woman washed the princess .,the princess was washed by the woman .,an actress punches a prince .,a prince is punched by an actress .
the kid wraps the coat .,the coat is wrapped by the kid .,a child forgot a jacket .,a jacket was forgotten by a child .
the mother breaks the button .,the button is broken by the mother .,a child forgot a jacket .,a jacket was forgotten by a child .
the adult washes the coat .,the coat is washed by the adult .,a child forgot a jacket .,a jacket was forgotten by a child .
the son prepares the coat .,the coat is prepared by the son .,a child forgot a jacket .,a jacket was forgotten by a child .
the son selects the coat .,the coat is selected by the son .,a child forgot a jacket .,a jacket was forgotten by a child .
the man prepares the coat .,the coat is prepared by the man .,a child forgot a jacket .,a jacket was forgotten by a child .
the girl washes the button .,the button is washed by the girl .,a child forgot a jacket .,a jacket was forgotten by a child .
the adult wraps the button .,the button is wrapped by the adult .,a child forgot a jacket .,a jacket was forgotten by a child .
the parent grabs the coat .,the coat is grabbed by the parent .,a child forgot a jacket .,a jacket was forgotten by a child .
the boy smells the button .,the button is smelled by the boy .,a child forgot a jacket .,a jacket was forgotten by a child .
the father breaks the glass .,the glass is broken by the father .,a man discovered a beer .,a beer was discovered by a man .
the husband carries the glass .,the glass is carried by the husband .,a man discovered a beer .,a beer was discovered by a man .
the father uses the bottle .,the bottle is used by the father .,a man discovered a beer .,a beer was discovered by a man .
the wife selects the glass .,the glass is selected by the wife .,a man discovered a beer .,a beer was discovered by a man .
the woman uses the glass .,the glass is used by the woman .,a man discovered a beer .,a beer was discovered by a man .
the soldier uses the glass .,the glass is used by the soldier .,a man discovered a beer .,a beer was discovered by a man .
the husband removes the glass .,the glass is removed by the husband .,a man discovered a beer .,a beer was discovered by a man .
the father accepts the bottle .,the bottle is accepted by the father .,a man discovered a beer .,a beer was discovered by a man .
the husband leaves the glass .,the glass is left by the husband .,a man discovered a beer .,a beer was discovered by a man .
the father removes the glass .,the glass is removed by the father .,a man discovered a beer .,a beer was discovered by a man .
an actor catches a glass .,a glass is caught by an actor .,the man collected the juice .,the juice was collected by the man .
a lady smells a glass .,a glass is smelled by a lady .,the man collected the juice .,the juice was collected by the man .
a wife breaks a glass .,a glass is broken by a wife .,the man collected the juice .,the juice was collected by the man .
a father carries a glass .,a glass is carried by a father .,the man collected the juice .,the juice was collected by the man .
an actor accepts a glass .,a glass is accepted by an actor .,the man collected the juice .,the juice was collected by the man .
a worker accepts a glass .,a glass is accepted by a worker .,the man collected the juice .,the juice was collected by the man .
a soldier leaves a glass .,a glass is left by a soldier .,the man collected the juice .,the juice was collected by the man .
a child drags a glass .,a glass is dragged by a child .,the man collected the juice .,the juice was collected by the man .
a father accepts a glass .,a glass is accepted by a father .,the man collected the juice .,the juice was collected by the man .
a wife uses a glass .,a glass is used by a wife .,the man collected the juice .,the juice was collected by the man .
a parent raised a pie .,a pie was raised by a parent .,the adult describes the chocolate .,the chocolate is described by the adult .
a child smelled a candy .,a candy was smelled by a child .,the adult describes the chocolate .,the chocolate is described by the adult .
