pa, pp, ta, tp
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the employer washed the guest .,the guest was washed by the employer .,an employer drags a guest .,a guest is dragged by an employer .
the colonel collected the pie .,the pie was collected by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel collected the pie .,the pie was collected by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel collected the pie .,the pie was collected by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel collected the pie .,the pie was collected by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
the colonel smelled the pie .,the pie was smelled by the colonel .,a colonel prepares a pie .,a pie is prepared by a colonel .
an employee wrapped a camera .,a camera was wrapped by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee left a camera .,a camera was left by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee accepted a camera .,a camera was accepted by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee accepted a camera .,a camera was accepted by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee wrapped a camera .,a camera was wrapped by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee removed a camera .,a camera was removed by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee wrapped a camera .,a camera was wrapped by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee wrapped a camera .,a camera was wrapped by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee wrapped a camera .,a camera was wrapped by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an employee accepted a camera .,a camera was accepted by an employee .,the employee breaks the camera .,the camera is broken by the employee .
an actor bothered an administration .,an administration was bothered by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor joined an administration .,an administration was joined by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor forgave an administration .,an administration was forgiven by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor asked an administration .,an administration was asked by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor forgave an administration .,an administration was forgiven by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor bothered an administration .,an administration was bothered by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor hurt an administration .,an administration was hurt by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor asked an administration .,an administration was asked by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor forgave an administration .,an administration was forgiven by an actor .,the actor follows the administration .,the administration is followed by the actor .
an actor bothered an administration .,an administration was bothered by an actor .,the actor follows the administration .,the administration is followed by the actor .
