pa, pp, ta, tp
a log destroyed a priest .,a priest was destroyed by a log .,the singer collects the chocolate .,the chocolate is collected by the singer .
a beer ate a key .,a key was eaten by a beer .,the singer collects the chocolate .,the chocolate is collected by the singer .
the motor comforts the book .,the book is comforted by the motor .,a pilot chased a club .,a club was chased by a pilot .
the ball destroys the cop .,the cop is destroyed by the ball .,a pilot chased a club .,a club was chased by a pilot .
the gun judges the doctor .,the doctor is judged by the gun .,a pilot chased a club .,a club was chased by a pilot .
the book describes the scientist .,the scientist is described by the book .,a pilot chased a club .,a club was chased by a pilot .
the juice forgets the chocolate .,the chocolate is forgotten by the juice .,a pilot chased a club .,a club was chased by a pilot .
the cup bothers the wire .,the wire is bothered by the cup .,a pilot chased a club .,a club was chased by a pilot .
the newspaper drags the manager .,the manager is dragged by the newspaper .,a pilot chased a club .,a club was chased by a pilot .
the pie raises the ball .,the ball is raised by the pie .,a pilot chased a club .,a club was chased by a pilot .
the chicken asks the newspaper .,the newspaper is asked by the chicken .,a pilot chased a club .,a club was chased by a pilot .
the bag purchases the hat .,the hat is purchased by the bag .,a pilot chased a club .,a club was chased by a pilot .
a beer embraces a boy .,a boy is embraced by a beer .,the band protected the worker .,the worker was protected by the band .
a motor forgets a bowl .,a bowl is forgotten by a motor .,the band protected the worker .,the worker was protected by the band .
a wire teaches a knife .,a knife is taught by a wire .,the band protected the worker .,the worker was protected by the band .
a television kisses a book .,a book is kissed by a television .,the band protected the worker .,the worker was protected by the band .
a knife uses a physician .,a physician is used by a knife .,the band protected the worker .,the worker was protected by the band .
a beer collects a wire .,a wire is collected by a beer .,the band protected the worker .,the worker was protected by the band .
a meal wraps a book .,a book is wrapped by a meal .,the band protected the worker .,the worker was protected by the band .
a telephone beats a father .,a father is beaten by a telephone .,the band protected the worker .,the worker was protected by the band .
a chocolate prepares a winner .,a winner is prepared by a chocolate .,the band protected the worker .,the worker was protected by the band .
a log washes a mother .,a mother is washed by a log .,the band protected the worker .,the worker was protected by the band .
the log destroyed the uncle .,the uncle was destroyed by the log .,a pilot prepares a pie .,a pie is prepared by a pilot .
the card understood the log .,the log was understood by the card .,a pilot prepares a pie .,a pie is prepared by a pilot .
the juice smelled the adult .,the adult was smelled by the juice .,a pilot prepares a pie .,a pie is prepared by a pilot .
the camera judged the partner .,the partner was judged by the camera .,a pilot prepares a pie .,a pie is prepared by a pilot .
the crystal described the author .,the author was described by the crystal .,a pilot prepares a pie .,a pie is prepared by a pilot .
the newspaper wrapped the secretary .,the secretary was wrapped by the newspaper .,a pilot prepares a pie .,a pie is prepared by a pilot .
the chicken understood the guest .,the guest was understood by the chicken .,a pilot prepares a pie .,a pie is prepared by a pilot .
the cheese caught the winner .,the winner was caught by the cheese .,a pilot prepares a pie .,a pie is prepared by a pilot .
the telephone killed the tea .,the tea was killed by the telephone .,a pilot prepares a pie .,a pie is prepared by a pilot .
the box hurried the engine .,the engine was hurried by the box .,a pilot prepares a pie .,a pie is prepared by a pilot .
a motor follows a parent .,a parent is followed by a motor .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
an engine hurts an attorney .,an attorney is hurt by an engine .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a computer comforts a jacket .,a jacket is comforted by a computer .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a box smells a bowl .,a bowl is smelled by a box .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a telephone punches an instrument .,an instrument is punched by a telephone .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a log follows a crystal .,a crystal is followed by a log .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
an iron accepts a father .,a father is accepted by an iron .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a telephone wants a nurse .,a nurse is wanted by a telephone .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a plate hurts a priest .,a priest is hurt by a plate .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
a beer washes a buddy .,a buddy is washed by a beer .,the sheriff embraced the wife .,the wife was embraced by the sheriff .
the computer punches the priest .,the priest is punched by the computer .,a professor comforted a physician .,a physician was comforted by a professor .
the book drinks the company .,the company is drunk by the book .,a professor comforted a physician .,a physician was comforted by a professor .
the jacket understands the club .,the club is understood by the jacket .,a professor comforted a physician .,a physician was comforted by a professor .
the jacket prepares the girl .,the girl is prepared by the jacket .,a professor comforted a physician .,a physician was comforted by a professor .
the camera understands the juice .,the juice is understood by the camera .,a professor comforted a physician .,a physician was comforted by a professor .
the meal judges the television .,the television is judged by the meal .,a professor comforted a physician .,a physician was comforted by a professor .
the coat leads the glass .,the glass is led by the coat .,a professor comforted a physician .,a physician was comforted by a professor .
the pie kisses the opponent .,the opponent is kissed by the pie .,a professor comforted a physician .,a physician was comforted by a professor .
the tea tastes the mother .,the mother is tasted by the tea .,a professor comforted a physician .,a physician was comforted by a professor .
