pa, pp, ta, tp
the guest understands the guy .,the guy is understood by the guest .,a nurse understood a singer .,a singer was understood by a nurse .
the lady understands the captain .,the captain is understood by the lady .,a nurse understood a singer .,a singer was understood by a nurse .
the mayor understands the son .,the son is understood by the mayor .,a nurse understood a singer .,a singer was understood by a nurse .
the president understands the employer .,the employer is understood by the president .,a nurse understood a singer .,a singer was understood by a nurse .
a student asks a band .,a band is asked by a student .,the sheriff asked the administration .,the administration was asked by the sheriff .
a mother asks a hero .,a hero is asked by a mother .,the sheriff asked the administration .,the administration was asked by the sheriff .
a boy asks an adult .,an adult is asked by a boy .,the sheriff asked the administration .,the administration was asked by the sheriff .
a chief asks an army .,an army is asked by a chief .,the sheriff asked the administration .,the administration was asked by the sheriff .
a princess asks a club .,a club is asked by a princess .,the sheriff asked the administration .,the administration was asked by the sheriff .
a partner asks an actress .,an actress is asked by a partner .,the sheriff asked the administration .,the administration was asked by the sheriff .
a partner asks a worker .,a worker is asked by a partner .,the sheriff asked the administration .,the administration was asked by the sheriff .
an attorney asks a business .,a business is asked by an attorney .,the sheriff asked the administration .,the administration was asked by the sheriff .
a son asks a guy .,a guy is asked by a son .,the sheriff asked the administration .,the administration was asked by the sheriff .
a hero asks a kid .,a kid is asked by a hero .,the sheriff asked the administration .,the administration was asked by the sheriff .
the employer eats the candy .,the candy is eaten by the employer .,a priest ate a salad .,a salad was eaten by a priest .
the singer eats the chocolate .,the chocolate is eaten by the singer .,a priest ate a salad .,a salad was eaten by a priest .
the nurse eats the chocolate .,the chocolate is eaten by the nurse .,a priest ate a salad .,a salad was eaten by a priest .
the hero eats the chocolate .,the chocolate is eaten by the hero .,a priest ate a salad .,a salad was eaten by a priest .
the actor eats the chocolate .,the chocolate is eaten by the actor .,a priest ate a salad .,a salad was eaten by a priest .
the brother eats the chocolate .,the chocolate is eaten by the brother .,a priest ate a salad .,a salad was eaten by a priest .
the king eats the chocolate .,the chocolate is eaten by the king .,a priest ate a salad .,a salad was eaten by a priest .
the worker eats the candy .,the candy is eaten by the worker .,a priest ate a salad .,a salad was eaten by a priest .
the professor eats the candy .,the candy is eaten by the professor .,a priest ate a salad .,a salad was eaten by a priest .
the prince eats the candy .,the candy is eaten by the prince .,a priest ate a salad .,a salad was eaten by a priest .
a nurse followed a king .,a king was followed by a nurse .,the aunt follows the captain .,the captain is followed by the aunt .
a kid followed a student .,a student was followed by a kid .,the aunt follows the captain .,the captain is followed by the aunt .
a daughter followed a corporation .,a corporation was followed by a daughter .,the aunt follows the captain .,the captain is followed by the aunt .
a winner followed a minister .,a minister was followed by a winner .,the aunt follows the captain .,the captain is followed by the aunt .
a president followed a business .,a business was followed by a president .,the aunt follows the captain .,the captain is followed by the aunt .
a husband followed a minister .,a minister was followed by a husband .,the aunt follows the captain .,the captain is followed by the aunt .
a winner followed an adult .,an adult was followed by a winner .,the aunt follows the captain .,the captain is followed by the aunt .
a teacher followed a company .,a company was followed by a teacher .,the aunt follows the captain .,the captain is followed by the aunt .
a winner followed a club .,a club was followed by a winner .,the aunt follows the captain .,the captain is followed by the aunt .
a physician followed a father .,a father was followed by a physician .,the aunt follows the captain .,the captain is followed by the aunt .
an aunt collects a guitar .,a guitar is collected by an aunt .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
an employee collects a tea .,a tea is collected by an employee .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
a boy collects a chicken .,a chicken is collected by a boy .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
an aunt collects a plate .,a plate is collected by an aunt .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
a secretary collects a tea .,a tea is collected by a secretary .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
a child collects a chicken .,a chicken is collected by a child .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
a physician collects a machine .,a machine is collected by a physician .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
a scientist collects a coffee .,a coffee is collected by a scientist .,the pilot collected the chocolate .,the chocolate was collected by the pilot .
