pa, pp, ta, tp
a leader surprised a champion .,a champion was surprised by a leader .,a doctor killed a princess .,a princess was killed by a doctor .
a brother forgot a soldier .,a soldier was forgotten by a brother .,a doctor killed a princess .,a princess was killed by a doctor .
a parent taught a partner .,a partner was taught by a parent .,a doctor killed a princess .,a princess was killed by a doctor .
a buddy forgave a company .,a company was forgiven by a buddy .,a doctor killed a princess .,a princess was killed by a doctor .
a lady removed a cigarette .,a cigarette was removed by a lady .,a doctor killed a princess .,a princess was killed by a doctor .
a guest raised a juice .,a juice was raised by a guest .,a doctor killed a princess .,a princess was killed by a doctor .
an employer described a tea .,a tea was described by an employer .,a doctor killed a princess .,a princess was killed by a doctor .
a soldier wanted a bell .,a bell was wanted by a soldier .,a doctor killed a princess .,a princess was killed by a doctor .
a lady kissed a president .,a president was kissed by a lady .,a doctor killed a princess .,a princess was killed by a doctor .
a woman joined a club .,a club was joined by a woman .,a doctor killed a princess .,a princess was killed by a doctor .
a captain discovered a cheese .,a cheese was discovered by a captain .,a company purchased a tea .,a tea was purchased by a company .
a lawyer destroyed a coat .,a coat was destroyed by a lawyer .,a company purchased a tea .,a tea was purchased by a company .
an actress killed a kid .,a kid was killed by an actress .,a company purchased a tea .,a tea was purchased by a company .
an actress bothered a daughter .,a daughter was bothered by an actress .,a company purchased a tea .,a tea was purchased by a company .
a princess struck a priest .,a priest was struck by a princess .,a company purchased a tea .,a tea was purchased by a company .
a champion washed a sheriff .,a sheriff was washed by a champion .,a company purchased a tea .,a tea was purchased by a company .
a writer collected a chocolate .,a chocolate was collected by a writer .,a company purchased a tea .,a tea was purchased by a company .
an actor joined a child .,a child was joined by an actor .,a company purchased a tea .,a tea was purchased by a company .
a king hurried a professor .,a professor was hurried by a king .,a company purchased a tea .,a tea was purchased by a company .
a brother wrapped a bottle .,a bottle was wrapped by a brother .,a company purchased a tea .,a tea was purchased by a company .
an army wants a wire .,a wire is wanted by an army .,a winner kisses an actor .,an actor is kissed by a winner .
a guest tastes a chocolate .,a chocolate is tasted by a guest .,a winner kisses an actor .,an actor is kissed by a winner .
a guy tastes a chicken .,a chicken is tasted by a guy .,a winner kisses an actor .,an actor is kissed by a winner .
a prince asks a business .,a business is asked by a prince .,a winner kisses an actor .,an actor is kissed by a winner .
a corporation wants a tea .,a tea is wanted by a corporation .,a winner kisses an actor .,an actor is kissed by a winner .
a mother teaches a guest .,a guest is taught by a mother .,a winner kisses an actor .,an actor is kissed by a winner .
a secretary leads an administration .,an administration is led by a secretary .,a winner kisses an actor .,an actor is kissed by a winner .
a pilot punches a president .,a president is punched by a pilot .,a winner kisses an actor .,an actor is kissed by a winner .
a girl understands a friend .,a friend is understood by a girl .,a winner kisses an actor .,an actor is kissed by a winner .
an opponent drinks a coffee .,a coffee is drunk by an opponent .,a winner kisses an actor .,an actor is kissed by a winner .
a child discovers a tea .,a tea is discovered by a child .,a professor catches an anchor .,an anchor is caught by a professor .
a lawyer prepares a chicken .,a chicken is prepared by a lawyer .,a professor catches an anchor .,an anchor is caught by a professor .
a minister understands a mother .,a mother is understood by a minister .,a professor catches an anchor .,an anchor is caught by a professor .
a soldier wraps a card .,a card is wrapped by a soldier .,a professor catches an anchor .,an anchor is caught by a professor .
a singer prepares a coffee .,a coffee is prepared by a singer .,a professor catches an anchor .,an anchor is caught by a professor .
a sheriff keeps a meal .,a meal is kept by a sheriff .,a professor catches an anchor .,an anchor is caught by a professor .
a cousin punches an adult .,an adult is punched by a cousin .,a professor catches an anchor .,an anchor is caught by a professor .
an adult follows a cop .,a cop is followed by an adult .,a professor catches an anchor .,an anchor is caught by a professor .
a cousin raises a juice .,a juice is raised by a cousin .,a professor catches an anchor .,an anchor is caught by a professor .
an employee breaks a bowl .,a bowl is broken by an employee .,a professor catches an anchor .,an anchor is caught by a professor .
the bishop used the engine .,the engine was used by the bishop .,the aunt hurt the girl .,the girl was hurt by the aunt .
the manager grabbed the instrument .,the instrument was grabbed by the manager .,the aunt hurt the girl .,the girl was hurt by the aunt .
the prince raised the coffee .,the coffee was raised by the prince .,the aunt hurt the girl .,the girl was hurt by the aunt .
the scientist forgot the coffee .,the coffee was forgotten by the scientist .,the aunt hurt the girl .,the girl was hurt by the aunt .
the colonel forgave the administration .,the administration was forgiven by the colonel .,the aunt hurt the girl .,the girl was hurt by the aunt .
the priest dragged the author .,the author was dragged by the priest .,the aunt hurt the girl .,the girl was hurt by the aunt .
the adult discovered the chicken .,the chicken was discovered by the adult .,the aunt hurt the girl .,the girl was hurt by the aunt .
the physician hurried the buddy .,the buddy was hurried by the physician .,the aunt hurt the girl .,the girl was hurt by the aunt .
the worker accepted the coat .,the coat was accepted by the worker .,the aunt hurt the girl .,the girl was hurt by the aunt .
the buddy used the machine .,the machine was used by the buddy .,the aunt hurt the girl .,the girl was hurt by the aunt .
an employer removed a camera .,a camera was removed by an employer .,a club helped a minister .,a minister was helped by a club .
