pa, pp, ta, tp
the lonely cousin bothers the band .,the band is bothered by the lonely cousin .,a nice man chased a boy .,a boy was chased by a nice man .
the pretty winner comforts the buddy .,the buddy is comforted by the pretty winner .,a poor man chased a boy .,a boy was chased by a poor man .
the normal minister grabs the beer .,the beer is grabbed by the normal minister .,a silent man chased a boy .,a boy was chased by a silent man .
the afraid employer selects the cup .,the cup is selected by the afraid employer .,a wonderful man chased a boy .,a boy was chased by a wonderful man .
the spanish chief tastes the pie .,the pie is tasted by the spanish chief .,a strange man chased a boy .,a boy was chased by a strange man .
the french princess teaches the actress .,the actress is taught by the french princess .,a rich man chased a boy .,a boy was chased by a rich man .
the sick lawyer removes the gun .,the gun is removed by the sick lawyer .,a brave man chased a boy .,a boy was chased by a brave man .
the guilty secretary washes the crystal .,the crystal is washed by the guilty secretary .,a peaceful man chased a boy .,a boy was chased by a peaceful man .
a brilliant leader dragged a cigarette .,a cigarette was dragged by a brilliant leader .,the english actor breaks the box .,the box is broken by the english actor .
a responsible president dragged a motor .,a motor was dragged by a responsible president .,the evil actor breaks the box .,the box is broken by the evil actor .
a ill son understood an employee .,an employee was understood by a ill son .,the american actor breaks the box .,the box is broken by the american actor .
a ill guy removed an instrument .,an instrument was removed by a ill guy .,the excited actor breaks the box .,the box is broken by the excited actor .
a fantastic child described a wife .,a wife was described by a fantastic child .,the alert actor breaks the box .,the box is broken by the alert actor .
an emotional uncle smelled a tea .,a tea was smelled by an emotional uncle .,the italian actor breaks the box .,the box is broken by the italian actor .
a jewish partner forgot a cheese .,a cheese was forgotten by a jewish partner .,the awful actor breaks the box .,the box is broken by the awful actor .
a chinese club helped a princess .,a princess was helped by a chinese club .,the insane actor breaks the box .,the box is broken by the insane actor .
a scary son drank a juice .,a juice was drunk by a scary son .,the awful actor breaks the box .,the box is broken by the awful actor .
a lonely leader left a machine .,a machine was left by a lonely leader .,the intelligent actor breaks the box .,the box is broken by the intelligent actor .
the afraid adult destroyed the candy .,the candy was destroyed by the afraid adult .,a young captain forgives an administration .,an administration is forgiven by a young captain .
the poor kid washed the box .,the box was washed by the poor kid .,a scary captain forgives an administration .,an administration is forgiven by a scary captain .
the important aunt removed the crystal .,the crystal was removed by the important aunt .,a nice captain forgives an administration .,an administration is forgiven by a nice captain .
the sexy princess chased the employer .,the employer was chased by the sexy princess .,a lonely captain forgives an administration .,an administration is forgiven by a lonely captain .
the awful adult beat the soldier .,the soldier was beaten by the awful adult .,a young captain forgives an administration .,an administration is forgiven by a young captain .
the english uncle hurt the nurse .,the nurse was hurt by the english uncle .,a scary captain forgives an administration .,an administration is forgiven by a scary captain .
the great corporation protected the actress .,the actress was protected by the great corporation .,a sweet captain forgives an administration .,an administration is forgiven by a sweet captain .
the tired lawyer carried the cop .,the cop was carried by the tired lawyer .,a bright captain forgives an administration .,an administration is forgiven by a bright captain .
the famous band helped the hero .,the hero was helped by the famous band .,a responsible captain forgives an administration .,an administration is forgiven by a responsible captain .
the lonely girl prepared the cheese .,the cheese was prepared by the lonely girl .,a sweet captain forgives an administration .,an administration is forgiven by a sweet captain .
a dangerous teacher chases a candidate .,a candidate is chased by a dangerous teacher .,the powerful lawyer ate the salad .,the salad was eaten by the powerful lawyer .
a bad chief hurries a son .,a son is hurried by a bad chief .,the guilty lawyer ate the salad .,the salad was eaten by the guilty lawyer .
a cool cousin teaches a captain .,a captain is taught by a cool cousin .,the critical lawyer ate the salad .,the salad was eaten by the critical lawyer .
a patient prince removes an iron .,an iron is removed by a patient prince .,the weird lawyer ate the salad .,the salad was eaten by the weird lawyer .
