pa, pp, ta, tp
the company helps the champion .,the champion is helped by the company .,a mayor led a club .,a club was led by a mayor .
the partner removes the hat .,the hat is removed by the partner .,a mayor led a club .,a club was led by a mayor .
the writer chases the reader .,the reader is chased by the writer .,a mayor led a club .,a club was led by a mayor .
the father bothers the daughter .,the daughter is bothered by the father .,a mayor led a club .,a club was led by a mayor .
the candidate beats the son .,the son is beaten by the candidate .,a mayor led a club .,a club was led by a mayor .
a bishop drags a book .,a book is dragged by a bishop .,the actress removed the guitar .,the guitar was removed by the actress .
a business helps a manager .,a manager is helped by a business .,the actress removed the guitar .,the guitar was removed by the actress .
a pilot embraces a child .,a child is embraced by a pilot .,the actress removed the guitar .,the guitar was removed by the actress .
a princess bothers a buddy .,a buddy is bothered by a princess .,the actress removed the guitar .,the guitar was removed by the actress .
a brother comforts an aunt .,an aunt is comforted by a brother .,the actress removed the guitar .,the guitar was removed by the actress .
a boy washes a mother .,a mother is washed by a boy .,the actress removed the guitar .,the guitar was removed by the actress .
a writer punches a man .,a man is punched by a writer .,the actress removed the guitar .,the guitar was removed by the actress .
a secretary prepares a candy .,a candy is prepared by a secretary .,the actress removed the guitar .,the guitar was removed by the actress .
a writer punches an aunt .,an aunt is punched by a writer .,the actress removed the guitar .,the guitar was removed by the actress .
an uncle leads a business .,a business is led by an uncle .,the actress removed the guitar .,the guitar was removed by the actress .
the man discovered the tea .,the tea was discovered by the man .,an attorney joins a parent .,a parent is joined by an attorney .
the employer destroyed the card .,the card was destroyed by the employer .,an attorney joins a parent .,a parent is joined by an attorney .
the partner discovered the bottle .,the bottle was discovered by the partner .,an attorney joins a parent .,a parent is joined by an attorney .
the pilot grabbed the juice .,the juice was grabbed by the pilot .,an attorney joins a parent .,a parent is joined by an attorney .
the chief chased the band .,the band was chased by the chief .,an attorney joins a parent .,a parent is joined by an attorney .
the business helped the son .,the son was helped by the business .,an attorney joins a parent .,a parent is joined by an attorney .
the partner followed the corporation .,the corporation was followed by the partner .,an attorney joins a parent .,a parent is joined by an attorney .
the pilot taught the lady .,the lady was taught by the pilot .,an attorney joins a parent .,a parent is joined by an attorney .
the mayor hurried the guy .,the guy was hurried by the mayor .,an attorney joins a parent .,a parent is joined by an attorney .
the opponent described the beer .,the beer was described by the opponent .,an attorney joins a parent .,a parent is joined by an attorney .
a princess washed a bottle .,a bottle was washed by a princess .,the chief kisses the writer .,the writer is kissed by the chief .
a wife raised a cheese .,a cheese was raised by a wife .,the chief kisses the writer .,the writer is kissed by the chief .
a secretary dragged a flower .,a flower was dragged by a secretary .,the chief kisses the writer .,the writer is kissed by the chief .
a professor left a hat .,a hat was left by a professor .,the chief kisses the writer .,the writer is kissed by the chief .
a sheriff judged a company .,a company was judged by a sheriff .,the chief kisses the writer .,the writer is kissed by the chief .
an employer comforted a candidate .,a candidate was comforted by an employer .,the chief kisses the writer .,the writer is kissed by the chief .
a wife dragged a bag .,a bag was dragged by a wife .,the chief kisses the writer .,the writer is kissed by the chief .
a bishop left a cup .,a cup was left by a bishop .,the chief kisses the writer .,the writer is kissed by the chief .
a sheriff led an army .,an army was led by a sheriff .,the chief kisses the writer .,the writer is kissed by the chief .
an employee asked a pilot .,a pilot was asked by an employee .,the chief kisses the writer .,the writer is kissed by the chief .
the sheriff bothered the mayor .,the mayor was bothered by the sheriff .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the captain judged the lady .,the lady was judged by the captain .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the manager removed the coat .,the coat was removed by the manager .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the leader punched the priest .,the priest was punched by the leader .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the winner collected the card .,the card was collected by the winner .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the partner discovered the knife .,the knife was discovered by the partner .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the woman broke the telephone .,the telephone was broken by the woman .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the lawyer taught the attorney .,the attorney was taught by the lawyer .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the writer chased the soldier .,the soldier was chased by the writer .,a nurse grabs a computer .,a computer is grabbed by a nurse .
the woman struck the prince .,the prince was struck by the woman .,a nurse grabs a computer .,a computer is grabbed by a nurse .
an opponent judges a club .,a club is judged by an opponent .,the winner grabbed the pie .,the pie was grabbed by the winner .
a lady drags a bell .,a bell is dragged by a lady .,the winner grabbed the pie .,the pie was grabbed by the winner .
a kid drinks a coffee .,a coffee is drunk by a kid .,the winner grabbed the pie .,the pie was grabbed by the winner .
