pa, pp, ta, tp
a cousin wraps a flower .,a flower is wrapped by a cousin .,the nurse broke the flower .,the flower was broken by the nurse .
a captain removes a flower .,a flower is removed by a captain .,the nurse broke the flower .,the flower was broken by the nurse .
a kid removes a flower .,a flower is removed by a kid .,the nurse broke the flower .,the flower was broken by the nurse .
an attorney leaves a flower .,a flower is left by an attorney .,the nurse broke the flower .,the flower was broken by the nurse .
the friend wanted the bell .,the bell was wanted by the friend .,a winner keeps a bell .,a bell is kept by a winner .
the friend purchased the bell .,the bell was purchased by the friend .,a winner keeps a bell .,a bell is kept by a winner .
the winner wanted the beer .,the beer was wanted by the winner .,a winner keeps a bell .,a bell is kept by a winner .
the pilot purchased the bell .,the bell was purchased by the pilot .,a winner keeps a bell .,a bell is kept by a winner .
the manager smelled the bell .,the bell was smelled by the manager .,a winner keeps a bell .,a bell is kept by a winner .
the winner wanted the coat .,the coat was wanted by the winner .,a winner keeps a bell .,a bell is kept by a winner .
the business purchased the bell .,the bell was purchased by the business .,a winner keeps a bell .,a bell is kept by a winner .
the winner wanted the key .,the key was wanted by the winner .,a winner keeps a bell .,a bell is kept by a winner .
the winner wanted the wire .,the wire was wanted by the winner .,a winner keeps a bell .,a bell is kept by a winner .
the winner helped the minister .,the minister was helped by the winner .,a winner keeps a bell .,a bell is kept by a winner .
a lawyer protected a wife .,a wife was protected by a lawyer .,the secretary beats the wife .,the wife is beaten by the secretary .
a teacher kissed a wife .,a wife was kissed by a teacher .,the secretary beats the wife .,the wife is beaten by the secretary .
a minister comforted a wife .,a wife was comforted by a minister .,the secretary beats the wife .,the wife is beaten by the secretary .
a secretary dragged a daughter .,a daughter was dragged by a secretary .,the secretary beats the wife .,the wife is beaten by the secretary .
a secretary destroyed a coat .,a coat was destroyed by a secretary .,the secretary beats the wife .,the wife is beaten by the secretary .
a secretary destroyed a chicken .,a chicken was destroyed by a secretary .,the secretary beats the wife .,the wife is beaten by the secretary .
a secretary collected a juice .,a juice was collected by a secretary .,the secretary beats the wife .,the wife is beaten by the secretary .
a physician hurried a wife .,a wife was hurried by a physician .,the secretary beats the wife .,the wife is beaten by the secretary .
a secretary followed a club .,a club was followed by a secretary .,the secretary beats the wife .,the wife is beaten by the secretary .
a colonel kissed a wife .,a wife was kissed by a colonel .,the secretary beats the wife .,the wife is beaten by the secretary .
the partner prepares the chicken .,the chicken is prepared by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the partner eats the pie .,the pie is eaten by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the brother helps the writer .,the writer is helped by the brother .,a partner beat a writer .,a writer was beaten by a partner .
the partner collects the beer .,the beer is collected by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the friend hurries the writer .,the writer is hurried by the friend .,a partner beat a writer .,a writer was beaten by a partner .
the partner smells the pie .,the pie is smelled by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the partner raises the salad .,the salad is raised by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the partner selects the mayor .,the mayor is selected by the partner .,a partner beat a writer .,a writer was beaten by a partner .
the champion embraces the writer .,the writer is embraced by the champion .,a partner beat a writer .,a writer was beaten by a partner .
the partner leaves the engine .,the engine is left by the partner .,a partner beat a writer .,a writer was beaten by a partner .
a soldier prepares a jacket .,a jacket is prepared by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier beats a buddy .,a buddy is beaten by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier destroys a tea .,a tea is destroyed by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier drags a pilot .,a pilot is dragged by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier teaches a teacher .,a teacher is taught by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier eats a chicken .,a chicken is eaten by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier destroys a salad .,a salad is destroyed by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier kills a parent .,a parent is killed by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier chases a buddy .,a buddy is chased by a soldier .,the soldier led the business .,the business was led by the soldier .
a soldier judges an army .,an army is judged by a soldier .,the soldier led the business .,the business was led by the soldier .
the president raised the tea .,the tea was raised by the president .,a guest grabs a tea .,a tea is grabbed by a guest .
the guest bothered the son .,the son was bothered by the guest .,a guest grabs a tea .,a tea is grabbed by a guest .
the guest raised the author .,the author was raised by the guest .,a guest grabs a tea .,a tea is grabbed by a guest .
the guest hurried the boy .,the boy was hurried by the guest .,a guest grabs a tea .,a tea is grabbed by a guest .
the guest struck the partner .,the partner was struck by the guest .,a guest grabs a tea .,a tea is grabbed by a guest .
