pa, pp, ta, tp
the secretary carried the candy .,the candy was carried by the secretary .,an illegal administration uses a key .,a key is used by an illegal administration .
the partner washed the button .,the button was washed by the partner .,an attractive administration uses a key .,a key is used by an attractive administration .
the guy hurt the woman .,the woman was hurt by the guy .,an illegal administration uses a key .,a key is used by an illegal administration .
the aunt comforted the kid .,the kid was comforted by the aunt .,an awesome administration uses a key .,a key is used by an awesome administration .
the professor described the jacket .,the jacket was described by the professor .,an italian administration uses a key .,a key is used by an italian administration .
the scientist prepared the pie .,the pie was prepared by the scientist .,an attractive administration uses a key .,a key is used by an attractive administration .
the candidate tasted the cheese .,the cheese was tasted by the candidate .,an honest administration uses a key .,a key is used by an honest administration .
the son caught the jacket .,the jacket was caught by the son .,an italian administration uses a key .,a key is used by an italian administration .
an adult destroys a pot .,a pot is destroyed by an adult .,the dangerous minister carried the cup .,the cup was carried by the dangerous minister .
a mayor punches a guest .,a guest is punched by a mayor .,the strong minister carried the cup .,the cup was carried by the strong minister .
a son selects a telephone .,a telephone is selected by a son .,the french minister carried the cup .,the cup was carried by the french minister .
a manager embraces a physician .,a physician is embraced by a manager .,the poor minister carried the cup .,the cup was carried by the poor minister .
a writer washes a husband .,a husband is washed by a writer .,the ill minister carried the cup .,the cup was carried by the ill minister .
a nurse chases a business .,a business is chased by a nurse .,the pale minister carried the cup .,the cup was carried by the pale minister .
a parent selects a newspaper .,a newspaper is selected by a parent .,the innocent minister carried the cup .,the cup was carried by the innocent minister .
an attorney destroys a beer .,a beer is destroyed by an attorney .,the tired minister carried the cup .,the cup was carried by the tired minister .
a student kills a mother .,a mother is killed by a student .,the sick minister carried the cup .,the cup was carried by the sick minister .
a worker uses an iron .,an iron is used by a worker .,the proud minister carried the cup .,the cup was carried by the proud minister .
a priest hurries a daughter .,a daughter is hurried by a priest .,the american administration used the key .,the key was used by the american administration .
a chief drinks a coffee .,a coffee is drunk by a chief .,the english administration used the key .,the key was used by the english administration .
a king protects an employee .,an employee is protected by a king .,the illegal administration used the key .,the key was used by the illegal administration .
a nurse washes a soldier .,a soldier is washed by a nurse .,the attractive administration used the key .,the key was used by the attractive administration .
an opponent strikes a cop .,a cop is struck by an opponent .,the excellent administration used the key .,the key was used by the excellent administration .
a minister selects a glass .,a glass is selected by a minister .,the english administration used the key .,the key was used by the english administration .
a man breaks a bag .,a bag is broken by a man .,the honest administration used the key .,the key was used by the honest administration .
an adult breaks a ball .,a ball is broken by an adult .,the english administration used the key .,the key was used by the english administration .
a lawyer kills a guest .,a guest is killed by a lawyer .,the english administration used the key .,the key was used by the english administration .
a cousin accepts a knife .,a knife is accepted by a cousin .,the evil administration used the key .,the key was used by the evil administration .
the army keeps the coffee .,the coffee is kept by the army .,a happy guest ate a meal .,a meal was eaten by a happy guest .
the secretary smells the knife .,the knife is smelled by the secretary .,a critical guest ate a meal .,a meal was eaten by a critical guest .
the candidate keeps the chocolate .,the chocolate is kept by the candidate .,a sweet guest ate a meal .,a meal was eaten by a sweet guest .
the woman destroys the candy .,the candy is destroyed by the woman .,a helpful guest ate a meal .,a meal was eaten by a helpful guest .
the writer bothers the husband .,the husband is bothered by the writer .,a wise guest ate a meal .,a meal was eaten by a wise guest .
the kid breaks the crystal .,the crystal is broken by the kid .,a helpful guest ate a meal .,a meal was eaten by a helpful guest .
the nurse discovers the book .,the book is discovered by the nurse .,a modest guest ate a meal .,a meal was eaten by a modest guest .
the pilot prepares the tea .,the tea is prepared by the pilot .,a young guest ate a meal .,a meal was eaten by a young guest .
the cousin wraps the guitar .,the guitar is wrapped by the cousin .,a silent guest ate a meal .,a meal was eaten by a silent guest .
the scientist drags the crystal .,the crystal is dragged by the scientist .,a sexy guest ate a meal .,a meal was eaten by a sexy guest .
the writer helped the candidate .,the candidate was helped by the writer .,a sensitive minister kisses an adult .,an adult is kissed by a sensitive minister .
