pa, pp, ta, tp
an employee punched an actress .,an actress was punched by an employee .,the wife strikes the mayor .,the mayor is struck by the wife .
a priest punched a buddy .,a buddy was punched by a priest .,the wife strikes the mayor .,the mayor is struck by the wife .
a lawyer beat a guest .,a guest was beaten by a lawyer .,the wife strikes the mayor .,the mayor is struck by the wife .
a girl beat a writer .,a writer was beaten by a girl .,the wife strikes the mayor .,the mayor is struck by the wife .
a champion beat an aunt .,an aunt was beaten by a champion .,the wife strikes the mayor .,the mayor is struck by the wife .
a physician punched a prince .,a prince was punched by a physician .,the wife strikes the mayor .,the mayor is struck by the wife .
a lady beat a guy .,a guy was beaten by a lady .,the wife strikes the mayor .,the mayor is struck by the wife .
a secretary beat a princess .,a princess was beaten by a secretary .,the wife strikes the mayor .,the mayor is struck by the wife .
an actor punched a buddy .,a buddy was punched by an actor .,the wife strikes the mayor .,the mayor is struck by the wife .
the administration protects the professor .,the professor is protected by the administration .,a business kept a pot .,a pot was kept by a business .
the cop protects the manager .,the manager is protected by the cop .,a business kept a pot .,a pot was kept by a business .
the adult protects the princess .,the princess is protected by the adult .,a business kept a pot .,a pot was kept by a business .
the band protects the employee .,the employee is protected by the band .,a business kept a pot .,a pot was kept by a business .
the father protects the pilot .,the pilot is protected by the father .,a business kept a pot .,a pot was kept by a business .
the captain protects the colonel .,the colonel is protected by the captain .,a business kept a pot .,a pot was kept by a business .
the club protects the captain .,the captain is protected by the club .,a business kept a pot .,a pot was kept by a business .
the army protects the adult .,the adult is protected by the army .,a business kept a pot .,a pot was kept by a business .
the army protects the pilot .,the pilot is protected by the army .,a business kept a pot .,a pot was kept by a business .
the administration protects the nurse .,the nurse is protected by the administration .,a business kept a pot .,a pot was kept by a business .
a teacher leads an army .,an army is led by a teacher .,the cop followed the aunt .,the aunt was followed by the cop .
a captain leads an administration .,an administration is led by a captain .,the cop followed the aunt .,the aunt was followed by the cop .
a guy leads a corporation .,a corporation is led by a guy .,the cop followed the aunt .,the aunt was followed by the cop .
a wife leads a company .,a company is led by a wife .,the cop followed the aunt .,the aunt was followed by the cop .
an opponent leads a company .,a company is led by an opponent .,the cop followed the aunt .,the aunt was followed by the cop .
a physician leads a corporation .,a corporation is led by a physician .,the cop followed the aunt .,the aunt was followed by the cop .
a chief leads an army .,an army is led by a chief .,the cop followed the aunt .,the aunt was followed by the cop .
a professor leads a band .,a band is led by a professor .,the cop followed the aunt .,the aunt was followed by the cop .
a mayor leads a corporation .,a corporation is led by a mayor .,the cop followed the aunt .,the aunt was followed by the cop .
a husband leads an administration .,an administration is led by a husband .,the cop followed the aunt .,the aunt was followed by the cop .
the man helped the prince .,the prince was helped by the man .,an employer uses a card .,a card is used by an employer .
the corporation helped the attorney .,the attorney was helped by the corporation .,an employer uses a card .,a card is used by an employer .
the company helped the winner .,the winner was helped by the company .,an employer uses a card .,a card is used by an employer .
the administration helped the child .,the child was helped by the administration .,an employer uses a card .,a card is used by an employer .
the hero helped the manager .,the manager was helped by the hero .,an employer uses a card .,a card is used by an employer .
the company helped the father .,the father was helped by the company .,an employer uses a card .,a card is used by an employer .
the professor helped the husband .,the husband was helped by the professor .,an employer uses a card .,a card is used by an employer .
the lady helped the manager .,the manager was helped by the lady .,an employer uses a card .,a card is used by an employer .
the lady helped the friend .,the friend was helped by the lady .,an employer uses a card .,a card is used by an employer .
the club helped the doctor .,the doctor was helped by the club .,an employer uses a card .,a card is used by an employer .
a physician removes a card .,a card is removed by a physician .,the boy left the engine .,the engine was left by the boy .
a father joins an administration .,an administration is joined by a father .,the boy left the engine .,the engine was left by the boy .
a nurse joins a sheriff .,a sheriff is joined by a nurse .,the boy left the engine .,the engine was left by the boy .
a student removes a cup .,a cup is removed by a student .,the boy left the engine .,the engine was left by the boy .
a cop forgets a meal .,a meal is forgotten by a cop .,the boy left the engine .,the engine was left by the boy .
a bishop removes a computer .,a computer is removed by a bishop .,the boy left the engine .,the engine was left by the boy .
a worker joins a secretary .,a secretary is joined by a worker .,the boy left the engine .,the engine was left by the boy .
a cop forgets a telephone .,a telephone is forgotten by a cop .,the boy left the engine .,the engine was left by the boy .
a physician forgets a candy .,a candy is forgotten by a physician .,the boy left the engine .,the engine was left by the boy .
a professor forgets a pie .,a pie is forgotten by a professor .,the boy left the engine .,the engine was left by the boy .
the winner forgets the cheese .,the cheese is forgotten by the winner .,a partner forgave a business .,a business was forgiven by a partner .
the child forgets the coffee .,the coffee is forgotten by the child .,a partner forgave a business .,a business was forgiven by a partner .
the bishop forgets the knife .,the knife is forgotten by the bishop .,a partner forgave a business .,a business was forgiven by a partner .
the winner understands the manager .,the manager is understood by the winner .,a partner forgave a business .,a business was forgiven by a partner .
